id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3510,43,technician,married,secondary,no,136,no,no,cellular,25,aug,363,7,-1,0,unknown,yes
1257,51,blue-collar,married,primary,no,5050,no,yes,unknown,16,jun,75,7,-1,0,unknown,no
1531,46,blue-collar,married,primary,no,2749,yes,no,cellular,17,nov,332,1,-1,0,unknown,no
806,53,technician,divorced,unknown,no,629,yes,no,cellular,8,may,298,1,-1,0,unknown,no
2983,53,retired,married,secondary,no,1278,yes,no,telephone,15,jul,174,3,-1,0,unknown,no
3646,48,blue-collar,single,secondary,no,312,yes,yes,cellular,3,feb,369,2,-1,0,unknown,no
2476,45,technician,married,secondary,no,2571,no,no,unknown,18,jun,146,2,-1,0,unknown,no
3562,31,technician,single,tertiary,no,424,no,no,cellular,21,aug,93,2,-1,0,unknown,no
725,31,management,married,tertiary,no,1010,yes,no,cellular,15,may,385,3,364,9,other,no
3695,31,management,married,tertiary,no,1331,no,no,cellular,30,apr,297,1,86,3,success,yes
2396,30,management,married,tertiary,no,877,no,no,cellular,13,aug,202,1,83,5,failure,no
2733,54,technician,divorced,secondary,no,1114,yes,no,cellular,30,jan,81,1,-1,0,unknown,no
2490,34,admin.,married,secondary,no,96,no,no,cellular,29,aug,109,2,-1,0,unknown,no
3516,49,housemaid,divorced,primary,no,198,yes,no,unknown,13,may,205,3,-1,0,unknown,no
1259,37,services,single,secondary,no,1050,yes,no,cellular,3,feb,586,3,-1,0,unknown,no
3336,37,self-employed,married,secondary,no,215,yes,no,unknown,6,jun,61,1,-1,0,unknown,no
2386,33,technician,married,tertiary,no,16992,yes,no,unknown,29,may,58,1,-1,0,unknown,no
645,46,self-employed,married,secondary,no,548,no,no,cellular,12,aug,1181,4,-1,0,unknown,yes
2630,58,retired,married,primary,no,0,no,no,cellular,4,aug,506,1,-1,0,unknown,no
4511,46,blue-collar,married,secondary,no,668,yes,no,unknown,15,may,1263,2,-1,0,unknown,yes
2874,29,blue-collar,single,secondary,no,555,yes,no,cellular,15,may,133,4,-1,0,unknown,no
2776,37,management,married,primary,no,22856,no,no,cellular,2,jul,154,1,388,1,failure,no
3496,58,management,single,tertiary,no,331,no,yes,cellular,28,jul,82,3,-1,0,unknown,no
1285,54,services,married,secondary,no,386,yes,no,cellular,2,aug,155,2,-1,0,unknown,no
2101,48,technician,married,secondary,no,4265,yes,no,unknown,13,may,220,2,-1,0,unknown,no
2855,36,management,single,tertiary,no,0,no,no,cellular,11,aug,108,2,-1,0,unknown,no
3014,49,technician,married,secondary,yes,-74,yes,no,cellular,19,nov,114,1,-1,0,unknown,no
1711,32,technician,single,tertiary,no,2185,no,no,cellular,20,nov,354,2,-1,0,unknown,no
4434,35,technician,single,secondary,no,175,yes,no,cellular,29,jan,219,1,246,1,failure,no
392,64,retired,married,unknown,no,2923,no,no,cellular,12,mar,120,1,-1,0,unknown,no
3523,31,technician,married,secondary,no,0,yes,yes,cellular,28,jan,71,1,223,9,other,no
1110,50,blue-collar,divorced,primary,no,-10,no,yes,cellular,10,jul,369,6,-1,0,unknown,no
3946,28,admin.,married,secondary,no,934,yes,no,unknown,4,jul,53,2,-1,0,unknown,no
441,30,admin.,single,secondary,no,239,yes,no,cellular,7,may,115,3,-1,0,unknown,no
3037,52,technician,married,secondary,no,11,yes,no,unknown,13,may,420,1,-1,0,unknown,no
1734,51,blue-collar,married,primary,no,872,no,no,cellular,8,aug,82,2,-1,0,unknown,no
620,33,blue-collar,married,primary,no,3704,yes,no,unknown,6,jun,447,2,-1,0,unknown,no
4386,39,management,divorced,tertiary,no,355,yes,no,cellular,25,aug,313,5,-1,0,unknown,no
2359,36,services,single,secondary,no,417,yes,no,cellular,6,feb,15,10,207,3,failure,no
1486,40,technician,married,secondary,no,782,yes,no,unknown,14,may,224,2,-1,0,unknown,no
724,26,technician,single,secondary,no,455,no,no,cellular,29,jan,240,1,182,8,other,no
2857,25,services,single,secondary,no,368,no,no,telephone,25,jul,168,1,-1,0,unknown,no
2522,59,blue-collar,divorced,secondary,no,3573,no,no,cellular,15,may,44,1,-1,0,unknown,no
3196,46,self-employed,married,tertiary,no,137,yes,yes,unknown,5,may,246,1,-1,0,unknown,no
4497,31,entrepreneur,single,tertiary,no,38,no,no,cellular,20,nov,185,2,-1,0,unknown,no
3110,50,technician,married,secondary,no,841,yes,no,unknown,29,may,54,2,-1,0,unknown,no
424,36,services,single,secondary,no,342,yes,no,unknown,7,may,142,1,-1,0,unknown,no
727,29,student,single,unknown,no,2929,no,no,cellular,11,aug,91,1,-1,0,unknown,no
1919,34,admin.,married,tertiary,no,2552,yes,yes,cellular,25,sep,74,1,-1,0,unknown,no
777,30,technician,single,secondary,no,102,yes,no,unknown,7,may,614,2,-1,0,unknown,no
47,26,blue-collar,married,primary,no,0,yes,no,unknown,21,may,425,1,-1,0,unknown,no
2341,34,management,married,secondary,no,0,no,no,cellular,2,feb,270,1,-1,0,unknown,no
1065,30,unemployed,married,tertiary,no,0,yes,no,cellular,18,nov,756,1,-1,0,unknown,no
2212,34,management,married,tertiary,no,3301,yes,no,cellular,17,jun,485,2,227,4,failure,yes
2550,41,management,married,tertiary,no,251,no,yes,unknown,6,jun,85,3,-1,0,unknown,no
350,31,blue-collar,married,secondary,no,1660,yes,no,cellular,20,apr,342,1,-1,0,unknown,no
131,37,blue-collar,married,primary,no,0,yes,no,unknown,26,may,24,1,-1,0,unknown,no
3126,52,blue-collar,married,primary,no,2,no,no,unknown,9,jun,70,3,-1,0,unknown,no
3530,50,management,married,tertiary,no,112,yes,no,cellular,4,nov,70,5,85,5,other,no
4394,43,blue-collar,married,secondary,no,10910,yes,no,cellular,15,may,66,2,-1,0,unknown,no
2198,33,technician,married,secondary,no,575,no,yes,cellular,4,feb,254,2,-1,0,unknown,no
261,32,technician,single,secondary,no,0,no,no,cellular,26,aug,181,2,-1,0,unknown,no
3849,27,blue-collar,married,secondary,no,362,yes,no,unknown,14,may,332,2,-1,0,unknown,no
2626,48,blue-collar,married,primary,no,5366,yes,no,unknown,21,may,248,3,-1,0,unknown,no
4193,48,services,divorced,secondary,no,3186,no,yes,cellular,9,apr,104,1,-1,0,unknown,no
2987,35,services,married,secondary,no,128,yes,no,cellular,12,may,136,1,-1,0,unknown,no
4059,42,technician,divorced,secondary,no,1533,no,yes,cellular,5,aug,86,1,-1,0,unknown,no
2380,32,technician,single,secondary,no,6402,yes,no,cellular,6,may,158,1,167,1,success,no
2993,29,blue-collar,married,secondary,no,125,yes,no,unknown,13,may,50,1,-1,0,unknown,no
428,32,blue-collar,married,secondary,no,2366,yes,no,unknown,20,may,127,2,-1,0,unknown,no
101,38,management,single,tertiary,no,493,yes,no,cellular,11,may,553,1,367,7,failure,no
2434,35,admin.,single,secondary,no,57,no,yes,cellular,8,jul,632,2,-1,0,unknown,no
3546,30,management,single,tertiary,no,6495,no,no,cellular,30,mar,78,3,-1,0,unknown,no
2812,41,admin.,single,secondary,no,748,no,no,telephone,21,nov,94,7,130,3,other,no
512,52,technician,married,secondary,no,195,yes,no,cellular,18,feb,220,1,63,5,failure,yes
1509,42,admin.,divorced,secondary,no,936,no,no,cellular,30,jan,931,1,-1,0,unknown,yes
3844,39,admin.,married,secondary,no,607,yes,no,cellular,12,may,454,2,364,3,failure,yes
2664,48,admin.,divorced,unknown,no,-70,no,no,cellular,14,may,243,1,-1,0,unknown,no
4369,57,technician,married,secondary,no,16063,yes,no,unknown,30,may,352,3,-1,0,unknown,no
3990,49,unknown,married,secondary,no,0,no,no,cellular,28,aug,173,2,-1,0,unknown,no
1202,41,services,divorced,secondary,no,654,yes,no,cellular,13,may,139,2,-1,0,unknown,no
401,28,blue-collar,single,secondary,no,517,no,yes,cellular,8,jul,681,1,-1,0,unknown,yes
3970,48,management,married,tertiary,no,586,yes,yes,cellular,6,may,179,2,-1,0,unknown,no
2595,31,services,single,secondary,no,85,no,no,cellular,16,jul,151,1,-1,0,unknown,no
2445,35,housemaid,married,tertiary,no,20,yes,yes,cellular,17,jul,505,3,-1,0,unknown,no
57,33,self-employed,single,tertiary,no,2155,no,no,cellular,17,nov,295,1,-1,0,unknown,no
2648,51,blue-collar,married,secondary,no,397,yes,no,cellular,20,aug,293,2,-1,0,unknown,no
159,34,technician,married,secondary,no,1641,yes,no,cellular,17,apr,380,1,-1,0,unknown,no
2845,44,management,married,tertiary,no,1058,no,no,cellular,11,mar,188,3,-1,0,unknown,yes
3494,50,blue-collar,married,primary,no,-1,no,no,cellular,19,aug,195,2,-1,0,unknown,no
886,60,technician,married,primary,no,65,yes,no,unknown,9,may,1028,2,-1,0,unknown,yes
4239,31,technician,single,secondary,no,2305,no,no,cellular,4,aug,139,1,-1,0,unknown,no
344,37,management,single,unknown,no,504,yes,no,cellular,16,apr,555,1,-1,0,unknown,no
3008,48,management,married,unknown,no,0,yes,no,cellular,8,may,612,1,344,1,other,no
993,31,admin.,married,secondary,no,314,yes,no,cellular,17,apr,279,1,-1,0,unknown,no
4516,33,services,married,secondary,no,-333,yes,no,cellular,30,jul,329,5,-1,0,unknown,no
4042,30,technician,single,tertiary,no,1185,yes,no,cellular,30,apr,284,1,339,1,failure,no
3287,30,admin.,single,secondary,no,127,yes,no,cellular,18,may,16,6,368,1,other,no
317,50,admin.,married,primary,no,276,no,yes,unknown,17,jun,641,6,-1,0,unknown,no
736,52,technician,divorced,secondary,no,204,no,no,cellular,7,aug,134,2,-1,0,unknown,no
2956,35,management,married,tertiary,no,552,yes,yes,cellular,19,nov,314,2,124,1,failure,no
3689,29,technician,married,tertiary,no,858,yes,no,cellular,12,jun,234,7,330,1,failure,no
2819,26,admin.,single,secondary,no,96,yes,no,cellular,13,may,612,2,348,3,other,no
3205,77,retired,married,primary,no,680,no,no,telephone,27,nov,341,4,94,3,failure,no
4398,57,retired,married,tertiary,no,31,no,no,cellular,19,aug,260,2,-1,0,unknown,no
2844,46,admin.,married,secondary,no,120,yes,no,unknown,14,may,20,11,-1,0,unknown,no
1239,28,blue-collar,single,secondary,no,4229,yes,yes,cellular,5,may,205,2,-1,0,unknown,no
3696,31,services,single,secondary,no,31,yes,yes,unknown,26,may,501,2,-1,0,unknown,no
717,40,management,married,tertiary,no,10786,no,no,unknown,20,jun,111,3,-1,0,unknown,no
385,45,blue-collar,married,primary,no,61,no,no,cellular,17,apr,108,1,-1,0,unknown,no
965,33,management,single,tertiary,no,3143,no,no,cellular,29,jun,421,2,-1,0,unknown,yes
3675,33,management,single,tertiary,no,349,no,no,cellular,22,aug,182,1,-1,0,unknown,no
1375,39,technician,married,secondary,no,9121,no,no,unknown,5,jun,147,1,-1,0,unknown,no
655,59,retired,married,primary,no,0,yes,no,unknown,26,may,104,7,-1,0,unknown,no
3414,38,technician,single,secondary,no,173,no,no,cellular,29,aug,150,4,-1,0,unknown,no
11,43,admin.,married,secondary,no,264,yes,no,cellular,17,apr,113,2,-1,0,unknown,no
2704,58,housemaid,married,secondary,no,2705,no,no,telephone,14,aug,137,1,-1,0,unknown,no
156,55,admin.,married,secondary,no,602,no,no,cellular,1,jun,324,3,90,2,success,yes
2875,29,technician,single,secondary,no,778,yes,no,unknown,6,jun,1994,2,-1,0,unknown,no
3745,23,services,single,secondary,no,250,yes,no,cellular,18,may,222,1,-1,0,unknown,no
4224,69,retired,married,unknown,no,426,no,no,telephone,9,mar,225,1,90,1,success,yes
2811,44,blue-collar,married,primary,no,134,yes,no,cellular,7,may,378,1,-1,0,unknown,no
2393,41,entrepreneur,married,secondary,no,2105,yes,no,cellular,18,nov,134,1,-1,0,unknown,no
1852,50,technician,married,secondary,no,669,yes,no,unknown,2,jun,88,1,-1,0,unknown,no
1601,32,blue-collar,married,primary,no,329,yes,no,cellular,3,feb,321,1,-1,0,unknown,no
712,28,technician,single,tertiary,no,102,no,no,cellular,28,jan,321,2,-1,0,unknown,no
4277,54,technician,married,secondary,no,2225,no,yes,cellular,13,aug,73,2,-1,0,unknown,no
3358,35,management,married,tertiary,no,365,no,no,cellular,21,nov,168,2,-1,0,unknown,no
3961,34,admin.,single,tertiary,no,18,yes,yes,cellular,30,apr,359,1,-1,0,unknown,yes
3441,31,admin.,married,secondary,no,0,yes,yes,cellular,18,nov,79,3,-1,0,unknown,no
2498,34,blue-collar,married,secondary,no,2542,yes,no,cellular,14,may,228,1,-1,0,unknown,no
2647,52,management,married,tertiary,no,575,no,no,unknown,3,jun,315,1,-1,0,unknown,no
3950,27,blue-collar,single,secondary,no,14,no,no,unknown,14,may,72,2,-1,0,unknown,no
3805,36,entrepreneur,married,secondary,no,134,no,no,unknown,20,may,98,1,-1,0,unknown,no
4440,45,blue-collar,married,primary,no,13117,no,no,unknown,11,jun,42,2,-1,0,unknown,no
472,38,entrepreneur,married,secondary,yes,15,yes,no,cellular,10,jul,121,1,-1,0,unknown,no
3444,42,technician,divorced,secondary,no,2974,yes,no,unknown,21,may,187,5,-1,0,unknown,no
3486,58,retired,married,primary,no,1987,no,no,telephone,14,jul,185,4,-1,0,unknown,no
2474,32,management,married,tertiary,no,1667,yes,no,cellular,18,nov,164,2,179,3,failure,no
324,47,blue-collar,married,primary,no,214,yes,yes,unknown,9,jun,168,1,-1,0,unknown,no
283,42,admin.,divorced,secondary,no,63,no,no,unknown,16,may,88,6,-1,0,unknown,no
2702,57,housemaid,married,secondary,no,158,yes,no,telephone,10,jul,73,1,-1,0,unknown,no
2126,54,blue-collar,married,primary,no,781,yes,no,unknown,9,may,103,2,-1,0,unknown,no
1112,35,technician,married,secondary,no,2789,yes,no,cellular,4,sep,256,2,94,1,failure,no
4034,30,technician,single,secondary,no,57,no,no,cellular,2,feb,465,2,-1,0,unknown,no
382,59,retired,married,tertiary,no,9676,no,no,telephone,27,mar,234,2,-1,0,unknown,yes
2130,31,blue-collar,single,primary,no,864,yes,no,telephone,14,may,113,2,-1,0,unknown,no
4010,28,blue-collar,single,secondary,no,2700,no,no,cellular,3,feb,337,4,-1,0,unknown,no
837,39,services,single,secondary,no,7066,yes,no,cellular,15,may,667,3,357,3,other,yes
540,47,admin.,single,secondary,no,3696,no,no,cellular,12,jul,250,2,181,4,success,yes
1651,45,blue-collar,married,primary,no,1291,yes,no,cellular,28,aug,189,17,-1,0,unknown,no
2927,30,blue-collar,married,secondary,no,125,yes,no,unknown,29,may,238,2,-1,0,unknown,no
2435,40,management,married,tertiary,no,1548,yes,no,cellular,13,apr,101,3,-1,0,unknown,no
1780,58,management,divorced,tertiary,no,1533,no,no,unknown,15,may,137,2,-1,0,unknown,no
3242,27,technician,single,secondary,no,15,yes,no,cellular,25,jul,67,3,-1,0,unknown,no
1830,36,services,single,secondary,no,774,yes,no,cellular,3,feb,231,2,259,1,failure,no
3885,41,entrepreneur,married,secondary,no,1249,yes,no,cellular,9,jul,391,1,-1,0,unknown,no
2139,42,entrepreneur,married,tertiary,no,0,no,no,cellular,9,jul,236,1,-1,0,unknown,no
3169,38,services,married,secondary,no,-314,yes,no,unknown,28,may,66,2,-1,0,unknown,no
4219,26,housemaid,married,secondary,no,-759,yes,no,cellular,11,jul,191,1,-1,0,unknown,no
905,28,services,single,secondary,no,198,no,no,cellular,5,jul,128,2,-1,0,unknown,yes
4485,53,blue-collar,married,primary,no,238,yes,no,cellular,11,may,238,2,361,5,failure,no
1897,49,management,married,tertiary,no,87,no,no,cellular,29,jan,165,1,-1,0,unknown,no
604,42,blue-collar,married,primary,no,0,yes,no,cellular,17,jul,71,1,-1,0,unknown,no
581,28,technician,single,secondary,no,227,no,no,cellular,30,apr,278,1,-1,0,unknown,yes
1099,58,housemaid,married,primary,no,5278,yes,no,unknown,4,jun,763,4,-1,0,unknown,no
1880,40,management,married,tertiary,no,-495,no,yes,cellular,29,jul,303,2,-1,0,unknown,no
2248,39,services,married,secondary,no,1438,yes,no,unknown,20,may,212,2,-1,0,unknown,no
553,42,self-employed,married,tertiary,no,1932,yes,no,unknown,16,may,192,32,-1,0,unknown,no
1094,32,technician,single,tertiary,no,1012,no,no,cellular,14,apr,178,1,-1,0,unknown,no
953,34,management,single,tertiary,no,84,no,no,cellular,5,feb,231,1,-1,0,unknown,no
4252,49,entrepreneur,married,primary,no,563,no,no,unknown,19,jun,84,1,-1,0,unknown,no
3115,39,self-employed,married,tertiary,no,585,yes,no,cellular,18,nov,48,1,181,3,failure,no
2247,35,technician,married,secondary,no,94,yes,yes,unknown,14,may,208,5,-1,0,unknown,no
4278,35,admin.,single,secondary,no,1810,yes,no,cellular,25,may,65,2,-1,0,unknown,no
2344,37,management,married,tertiary,no,0,yes,no,unknown,3,jun,247,13,-1,0,unknown,no
1167,33,blue-collar,married,secondary,no,889,yes,no,unknown,18,sep,13,1,373,6,success,no
1701,29,unemployed,single,secondary,no,486,no,no,telephone,30,apr,95,1,-1,0,unknown,no
2377,35,technician,single,secondary,no,2,no,no,cellular,11,aug,239,4,-1,0,unknown,no
2002,32,admin.,single,tertiary,no,1583,yes,no,cellular,19,nov,100,1,182,1,failure,no
842,40,services,divorced,secondary,no,1927,yes,no,unknown,15,may,62,1,-1,0,unknown,no
2099,52,management,married,tertiary,no,6922,no,no,cellular,20,nov,371,1,-1,0,unknown,no
644,32,entrepreneur,single,tertiary,no,890,yes,yes,cellular,28,aug,27,10,-1,0,unknown,no
2680,52,admin.,single,primary,no,0,no,no,unknown,19,may,182,11,-1,0,unknown,no
2363,56,management,divorced,tertiary,no,659,no,yes,cellular,2,jun,56,1,-1,0,unknown,no
785,23,student,married,tertiary,yes,-230,yes,no,cellular,18,may,259,2,-1,0,unknown,no
2903,53,management,married,tertiary,no,4446,yes,no,unknown,14,may,429,1,-1,0,unknown,no
2459,46,housemaid,married,primary,no,0,no,no,telephone,2,feb,161,1,-1,0,unknown,no
2259,41,management,married,tertiary,no,326,yes,no,cellular,5,may,788,1,-1,0,unknown,yes
3118,32,services,married,secondary,no,1464,yes,no,unknown,3,jun,193,1,-1,0,unknown,no
1698,31,management,single,tertiary,no,3283,no,no,cellular,2,feb,258,1,73,1,failure,yes
1217,44,blue-collar,married,primary,no,271,yes,yes,unknown,9,may,94,1,-1,0,unknown,no
944,40,blue-collar,married,secondary,no,1451,no,no,cellular,1,jun,314,1,-1,0,unknown,yes
1246,47,management,married,tertiary,no,109,yes,no,cellular,22,jul,268,1,-1,0,unknown,no
4328,49,admin.,married,secondary,no,3608,yes,no,unknown,13,nov,231,1,-1,0,unknown,yes
1244,37,entrepreneur,single,tertiary,no,1467,yes,yes,cellular,17,nov,349,1,-1,0,unknown,no
3503,27,services,single,secondary,no,266,no,yes,cellular,7,jul,232,1,-1,0,unknown,no
1947,47,unemployed,married,secondary,no,3188,yes,no,cellular,3,feb,426,3,-1,0,unknown,no
4471,59,management,married,unknown,no,3534,no,no,cellular,21,nov,216,4,-1,0,unknown,no
3815,31,management,married,tertiary,no,623,yes,no,cellular,13,may,96,2,349,5,failure,no
3283,45,blue-collar,married,primary,no,2128,yes,no,unknown,19,may,149,4,-1,0,unknown,no
672,32,entrepreneur,married,unknown,no,73,yes,no,cellular,21,nov,158,1,135,1,failure,no
17,37,admin.,single,tertiary,no,2317,yes,no,cellular,20,apr,114,1,152,2,failure,no
3880,34,management,single,tertiary,no,340,yes,no,unknown,3,jun,633,28,-1,0,unknown,no
4249,35,admin.,married,tertiary,no,1145,yes,no,cellular,2,feb,82,2,-1,0,unknown,no
1766,45,technician,married,secondary,no,1415,yes,no,cellular,24,jul,311,1,-1,0,unknown,no
2657,28,services,single,secondary,no,-427,yes,yes,unknown,21,may,965,2,-1,0,unknown,no
1585,42,blue-collar,married,secondary,no,5639,yes,no,cellular,17,jul,430,2,-1,0,unknown,no
2062,29,blue-collar,married,unknown,no,486,yes,no,cellular,6,may,422,1,363,1,failure,no
2929,27,management,single,tertiary,no,0,yes,no,cellular,30,jan,323,4,-1,0,unknown,no
1467,53,services,divorced,secondary,no,0,no,no,cellular,12,mar,80,2,-1,0,unknown,yes
1901,30,student,single,tertiary,no,34,yes,no,unknown,6,may,289,1,-1,0,unknown,no
2501,59,retired,married,secondary,no,9976,yes,no,unknown,29,may,57,2,-1,0,unknown,no
2271,34,management,single,tertiary,no,171,yes,no,cellular,7,may,191,1,294,1,failure,no
4189,30,technician,single,tertiary,no,699,yes,no,cellular,11,aug,213,4,-1,0,unknown,no
2124,43,management,married,tertiary,no,291,yes,no,unknown,9,may,150,2,-1,0,unknown,no
3943,45,services,single,secondary,no,1757,yes,no,cellular,20,apr,1010,3,326,1,other,no
2937,56,services,married,secondary,no,705,yes,no,unknown,29,may,151,2,-1,0,unknown,no
4293,33,blue-collar,single,secondary,no,1925,yes,no,cellular,2,mar,76,2,-1,0,unknown,no
3570,39,technician,married,tertiary,no,209,no,no,unknown,23,jul,36,2,-1,0,unknown,no
3856,42,housemaid,married,primary,no,83,no,yes,cellular,7,aug,184,1,-1,0,unknown,no
4337,73,retired,married,unknown,no,519,no,no,telephone,16,oct,434,1,57,1,failure,yes
